,target,Tweets
1126,0,So my computer is in this city but I wasn't here to sign for it so I still don't have it 
1127,0,Couple of hours to add one more number to my age  aaargh this cold.. im feeling not everything is fine..
1128,0,@acebowman lol you are so goofy but Farrah Fawcett died of cancer 
1129,0,BNO News has independently confirmed that actress Farrah Fawcett lost her battle to cancer this morning. (via @BreakingNews)  Sad...
1130,0,RIP farah fawcett.  now you can officially be Charlie's angel.
1131,0,just wants to sleep 
1132,0,awww so sad about Farrah Fawcett RIP 
1133,0,@krisgarvey that's so upsetting. She and Ryan never had a chance to wed 
1134,0,still waiting for food 
1135,0,Damn...another adolescent fantasy gone. RIP Farrah Fawcett. 
1136,0,"@DeJaStar oh, I hadn't seen that yet.    So sad."
1137,0,Wow Farrah Fawcett died too?  Really sad!!!  
1138,0,Farrah Fawcett has passed away at 62 
1139,0,i missed you! i'm sick.... 
1140,0,"R.I.P. Farrah Fawcett, I will miss your beautiful smile "
1141,0,I want some pinkberry but I on my way to lunchieeee @ Phillipe but I really want some Pinkberry! I guess I'll wait 
1142,0,Guess who just remembered that her bank card is in her scrub top pocket from last night? damn damn damn! Haste makes waste 
1143,0,"@dots731 I know, sad "
1144,0,"First #EdMcMahon, now #FarrahFawcett... #Cancer is such a devestating disease  #RIP"
1145,0,@Lou1510 Haha Yup You Would Have! Oh Man How Sad Was Neighbours? 
1146,0,"@officialmgnfox Its very sad about Farrah  I'm sorry about your kitty too, I know how that feels."
1147,0,Sucky Day! 
1148,0,"@xfftl8myheartx Yeah, that's a bit long "
1149,0,"Wow ITS BEAUTIFUL outside! took a long walk, now back to work. "
1150,0,@ImBurble we got turned away at the last minute as they took away 300 seats.  We queued for 3.5 hours!!!!! 
1151,0,@RiskyBusinessMB i couldn't meet you guys last night cause some random guy started yelling at me about how i couldn't stand there.  haha
1152,0,"@danielamezcua So sad  life is but a moment or like the life span of a cut flower...rest in peace, my prayers are with her family."
1153,0,@MOMONEYBIGGY DAMN I JUST KNEW U WAS GONNA BRING ME TURKEY BACON   OK U CAN BRING IT 2MORROW
1154,0,@skysthalimit  Yea but producers should also give good tracks! Im having da hardest time finding good tracks 
1155,0,"@gogreen18  I'm sorry for all the haters Laci, I support you all the way. Is there any way I can donate from England?"
1156,0,now i can imagine how the drums bugged without my grandpa 
1157,0,@tvdnews omg o.o we are just promoting!! that's so unfair  i think it's too much...thanks buddy!
1158,0,@MyLoveIsAmazing Lmaoooo im so sorry and i spoke to u yesterday! completely slipped my mind.. i sowwy 
1159,0,@tommyreilly Awww i didnt know u were playing in Dundee today!! Had the day off aswell!!  u comin back anytime soon??
1160,0,Feeling like crap all of a sudden.  maybe lunch will help...
1161,0,cant wait to move out! 
1162,0,R.I.P. Farrah Fawcett  i knw how her son is feeling  *tears*
1163,0,miss his lips too much  x
1164,0,My hair has grown a lot but there are so many split ends now 
1165,0,UBER Bummed...Jose show cancelled 
1166,0,once again im waking up earlier than i need to but not getting enough sleep WHYYYY cant i go back to bed 
1167,0,Played Mafia wars in facebook. Didn't get anything 
1168,0,doesn't like fighting with her fella 
1169,0,@greatbrittania That's what I was thinking. 
1170,0,Playing jenga at work today.  I lost  http://yfrog.com/e6f5ij
1171,0,@r0ckcandy oh how sad  RIP.
1172,0,"I'm not sure if you have heard, but Farrah Fawcet has passed away "
1173,0,I'm upset I can't make my 'she can farrah faw-sit on my dick anytime' joke anymore 
1174,0,"@Kyabean oh no!  I knew about her condition but it's still so shocking :,("
1175,0,Can't believe Ferrah Fawcett passed away  Say a prayer for her family please!
1176,0,@simplystardust yay you've got a fox too!Emily was supposed to be doing some cookery with MrsPB but she's got rubbish exams to do first 
1177,0,Farrah Fawcett died this morning. Sad. 
1178,0,"R.I.P Farrah Fawcett..You will be missed  Our hearts go out to your family, friends, and loved ones..."
1179,0,"omg farrah fawcett  i just watched her documentary a few days ago, was bawling like a baby"
1180,0,It's beautiful today. Would have been the best day to start my tan but I have to work. 
1181,0,Farrah Faycett died too??   I feel like everyone is dying...
1182,0,"@Jpcashcash I wanna  see you guys so bad at the Warped Tour, but i can't go  but i met i at a Metro Station concert"
1183,0,"Sigh...sad, sad news: farrah is gone. "
1184,0,@_jaye i'm on the fence. it's more like a help family out trip vs a have fun trip. 
1185,0,haven't been around for a while - been busy packing up my life in cardiff  only a couple of days left here now 
1186,0,@AgentBooth what happened? 
1187,0,Aww poor Farrah. Well at least she can't suffer no more. RIP Charlie's angel 
1188,0,My mom started crying when I told her Farrah Fawcett is dead 
1189,0,going wedding dress shopping today!!!! yay!!! I guess fred supposedly &quot;forgot&quot; cuz she said she WAS GOING TO THE BEACH!!!!!!! 
1190,0,@DeityDesignz Awww whats wrong D.D 
1191,0,"Just saw a hummingbird hit the library window, moved him to the brush where he can recover safely. Poor guy  http://twitpic.com/8dupd"
1192,0,@applejacque I feel bad her and Ryan didn't get to remarry before she passed 
1193,0,Prayers and thoughts and condolences to the family of Farrah Fawcett. You'll be missed 
1194,0,starting summer class next week ugh not excited 
1195,0,@Ravish30 Sorry to hear about your bad alllergic reaction.  I hope they will figure out what caused it.
1196,0,I need friends on twitter 
1197,0,"first Ed, now Farrah. "
1198,0,I fell on my crutches again 
1199,0,@Gemstars I would love to but I can't message you...missing reply button 
1200,0,@T4Otalia  2day..it just went across the tv...as a new report 
1201,0,Heading off to work 
1202,0,looking a little pink 
1203,0,Farrah Faucet died.  so sad. She was a strong woman
1204,0,@lizzardescobar i saw it for about 5 minutes. then it went away again 
1205,0,Farrah Fawcett has passed away 
1206,0,RIP Farrah Fawcett...that's really sad.  
1207,0,@whenyougethigh Well said. Keep us updated! 
1208,0,"Awww, Farrah Fawcett passed  - It's a shame Ryan O'Neal didn't get a chance to marry her"
1209,0,So sad about Farrah Fawcett.    RIP.
1210,0,@jessakelly thanks! St vital area. No puppies allowed  settlewrs of Catan is encouraged though. Bingo tables too.
1211,0,The WROST DAY EVER!!! Dropped my iPhone 3G in the sea and everything was GONE!!!!!!!!!!! Damn!!!!!! 
1212,0,"@LittleRabbit aww bet you are a lovely sis! Thing that gets me is not 1 of my friends felt bad for my daughter, just had go at me "
1213,0,Farrah Fawcett died too??  I feel like everyone is dying...
1214,0,Doing homework at the beach 
1215,0,@kaspershow  oh no   rip farrah  
1216,0,hates to hear that Farrah Fawcett passed away....my thoughts and prayers are with her family. She will be missed 
1217,0,needs a massage.. can't move my right arm too good 
1218,0,"Breaking News: Farrah Fawcett has died after her long cancer battle, according to MSNBC headline. "
1219,0,"Gone For Walk With Benwell , But I Wanted To Dye His Beard... Not Today  "
1220,0,@issamel btw whens Blink 182? and why do you keep thinking of japan thats weird! hey call me my computer sucks! 
1221,0,....goodbye farraw 
1222,0,@Brand0nn  nope. sorry 
1223,0,"Farrah Fawcett, star of &quot;Charlie's Angels,&quot; has died from cancer at 62. "
1224,0,saw a skinny kitten with its mother  I gave some food ( soooorrryyy kitty.. T_T
1225,0,My left arm is aching. I probably strained it in the morning when taking motorbike out from garage 
1226,0,Miss my dog shaggy. Rip 
1227,0,First it was carradine. now fawcett is dead too. 
1228,0,i am sad... my cat is lost  http://tinyurl.com/lob7u9
1229,0,"Farrah Fawcett passed away.  Yes, I had her poster on my bedroom wall. Sad day."
1230,0,@jaguarjulie yes she has 
1231,0,"IÂ´m angry, it really pisses me off... "
1232,0, I cant believe it
1233,0,Just found out that Farrah Fawcett passed away @ 62. She played Jill on series &quot;Charlie's Angels&quot;; lost battle w/ cancer 
1234,0,"Another long boring day, sucks "
1235,0,"@CrisOnToast Stop rubbing it in you poop, I am stuck at work! "
1236,0,@AravindJose never thought they were going to change the entrance marking scheme so fast 
1237,0,Farrah Fawcett died from cancer? how sad 
1238,0,@m05a19y aww fuck  I thought YOU didn't love me lol. Transformers sucks so far
1239,0,R.I.P. Farrah Fawcett thats really sad 
1240,0,is poorly poorly sick sick...no cinema tonight 
1241,0,Dont you like?? I thought yud be happy 
1242,0,@CrysROC yep...tht cancer claimed her life 
1243,0,"@P_LOCA  i had it hanging on my shirt and it feel off  but i think that the screw came out  then one of the arms fell off  :,("
1244,0,ouchouchouch! sore head 
1245,0,@fae_kae I just found out. Sad 
1246,0,oh my gosh. rip farrah fawcett. people always base me on her and now she's gone. this is tragic. 
1247,0,@michaeldevellis oh nooooo....  http://myloc.me/5CK1
1248,0,Awww Farrah died. Her and Ed in the same week. So sad 
1249,0,"@AttitudeE hahahaha... U crazy!!! U cooking 2day??? Ayo, I'm starvinggggggg "
1250,0,R.I.P Farrah  I'm so devastated by this. I thought she was a brilliant person. http://bit.ly/WK8hk
1251,0,Very sad about Farrah Fawcett. 
1252,0,R.I.P. Farrah Fawcett http://bit.ly/DVCgs  The beloved angel has passed away.   (via @PerezHilton)
1253,0,is down in the dumps 
1254,0,@smashedthehomie That's so sad! 
1255,0,"Farrah Fawcett, such a legendary icon passed away this morning - http://bit.ly/rsCn3 - unfortunately, she lost her battle with cancer "
1256,0,i never got the picture of your tattoo alex 
1257,0,I'm tired... really tired  Counting till Saturday...
1258,0,My favorite pair of flip flops just broke... and I'm across campus from my room. Fun times. 
1259,0,@openskymedia No. Nothing yet. 
1260,0,RIP Farrah  So very sad.
1261,0,"So sad  Farrah Fawcett, age 62, passed away..  http://bit.ly/gMKDY"
1262,0,RIP Farrah... I'll be playing homage to you tomorrow at my friend's 70's themed Bday Party...  
1263,0,RIP Farrah Fawcett - she was an inspiration to me. 
1264,0,"@bilboski Oh no, Farrah Fawcett... May her soul rest in peace. "
1265,0,"@ATivey the work placement  I'm applying online to a few more places, then going to get serious and start phoning people up."
1266,0,just woke up feel kinda sick haha 
1267,0,@annaasaywhat It scares me. 
1268,0,Farrah Fawcett just died. This is so sad. She was 62. R.I.P. 
1269,0,Oh golly. Farah Fawcett died. She was my big hair role model. 
1270,0,"@TFletcher1 I don't have a blender, and over half the suggestions so far involve one  http://myloc.me/5CKv"
1271,0,football workouts... shittttty pulled mah groin 
1272,0,@Nikkyface yes bekuz I was listen to that album too.. Lol nah not gonna make it this time.. Gotta a meetin this Sunday 
1273,0,Sooooo fed up 
1274,0,OMG Farrah Fawcett so sad...I watched that documentary she did so freakin sad cried for 2 hours straight...no lie! RIP Angel 
1275,0,Farrah Fawcett died this morning from cancer.  
1276,0,"So sad about Farrah. Praying isn't in my vocabulary, but thinking of her, her partner, son and family   http://twitpic.com/8duye"
1277,0,What're we doing?! 
1278,0,Last day at the beach 
1279,0,I broke my little toe today 
1280,0,@Ashley_NK I agree....made me sad to hear that too 
1281,0,@capitaln not good at all 
1282,0,"@_RenRen I know  i'm 18 in 4 weeks so it's not thaaaat bad, i guess! but then again, i do look like a 12 year old. haha"
1283,0,@ruperte guinness is awful 
1284,0,so embarressed eveytime i fall asleep on the train 
1285,0,I miss my long hair for basketball.  two more games todayyyyy. Ughhh. &lt;celiaelise. &gt;
1286,0,wants go get twitter on her blackberry but doesn't know how!  x.
1287,0,burnt..avoiding the sun today. i miss my boy 
1288,0,@TrackstarGIBSON 
1289,0,Just realized I'm leaving paradise in 48 hours 
1290,0,@glencocco I know.  That's the saddest part.
1291,0,@staplemuffin so lucky you are by the beach! i wanna be back in jers  six flags is a must when i get back. still havent been on kingda ka!
1292,0,http://twitpic.com/8duyu - packed and ready to go... leaving monday morning 
1293,0,RIP Jill Munroe. 
1294,0,"crap can't use mobile updates or my phone bill sure kena.  nevermind still doing up my twitter. so far okay lah, we'll keep this simple..."
1295,0,@Amby702 she died? Aww  http://myloc.me/5CKC
1296,0,"@FakerParis And I know that very, very well. I hope she's at peace. "
1297,0,i thought it was supposed to be rainy today weather men get over paid to spread lies 
1298,0,@realbrookewhite We're not able to get the album in the stores or on iTunes from Canada. 
1299,0,Can't believe farrah fawcett died! 
1300,0,not feeling good at all 
1301,0,@mizzdangerous AWW U AINT TAKING ME  LOL
1302,0,"OK MOMS HOME AND I PASSED! WOOOO!...wait, that means...No more Mackey... NOOOOO -cries- "
1303,0,@samwoodslol you ass. I'm stuck in the side if the road with a poorly Francis after having no sleep last nite &amp; my hay fever is raping me 
1304,0,@spartan_love at peace. Im even more depressed now 
1305,0,Just left Factory PR spying with my lil eye on the MCM bunny I don't see him today 
1306,0,"@danamac Well, it was more funny than interesting. Giggle worthy. But no gift shop. "
1307,0,No 8 gig first gen in stock 
1308,0,my legs r sore from riding!!! 
1309,0,RIP Farrah Fawcett. The world has lost such a beautiful woman today. 
1310,0,all the managers are gone today!!! YaY! i think i kind of miss them all 
1311,0,@nicolerichie i am beyond sad she passed... i feel like a bit of me vanished.  rip.
1312,0,"@0sn Argh  That one is fucking amazing. Well, you know, they all are... I hope to own a bunch one day."
